sensor_id,building_id,timestamp,voltage,temperature,end_of_life_date
SEN_123,B003,2025-07-11,2.8001,19.87,
SEN_123,B003,2025-07-12,2.7647,14.34,
SEN_123,B003,2025-07-13,2.7649,19.0,
SEN_123,B003,2025-07-14,2.7733,14.32,
SEN_123,B003,2025-07-15,2.7448,21.23,
SEN_123,B003,2025-07-16,2.7835,20.39,
SEN_123,B003,2025-07-17,2.7306,22.58,
SEN_123,B003,2025-07-18,2.7325,14.69,
SEN_123,B003,2025-07-19,2.7471,25.04,
SEN_123,B003,2025-07-20,2.7441,17.98,
SEN_123,B003,2025-07-21,2.6674,21.51,
SEN_123,B003,2025-07-22,2.7003,21.18,
SEN_123,B003,2025-07-23,2.6924,15.4,
SEN_123,B003,2025-07-24,2.6672,19.24,
SEN_123,B003,2025-07-25,2.6691,17.64,
SEN_123,B003,2025-07-26,2.6623,20.39,
SEN_123,B003,2025-07-27,2.6521,12.9,
SEN_123,B003,2025-07-28,2.6278,15.16,
SEN_123,B003,2025-07-29,2.6625,21.54,
SEN_123,B003,2025-07-30,2.6137,15.1,
SEN_123,B003,2025-07-31,2.6054,17.69,
SEN_123,B003,2025-08-01,2.626,17.27,
SEN_123,B003,2025-08-02,2.6242,18.91,
SEN_123,B003,2025-08-03,2.6116,15.66,
SEN_123,B003,2025-08-04,2.5611,21.84,
SEN_123,B003,2025-08-05,2.5723,18.98,
SEN_123,B003,2025-08-06,2.605,22.21,
SEN_123,B003,2025-08-07,2.5645,20.36,
SEN_123,B003,2025-08-08,2.582,18.79,
SEN_123,B003,2025-08-09,2.5703,10.89,
SEN_123,B003,2025-08-10,2.532,19.84,
SEN_123,B003,2025-08-11,2.5553,19.81,
SEN_123,B003,2025-08-12,2.538,22.14,
SEN_123,B003,2025-08-13,2.5461,18.53,
SEN_123,B003,2025-08-14,2.5252,9.58,
SEN_123,B003,2025-08-15,2.4781,18.26,2025-08-15
SEN_124,B004,2025-02-02,3.8555,-5.89,
SEN_124,B004,2025-02-03,3.8138,-2.84,
SEN_124,B004,2025-02-04,3.8077,-4.87,
SEN_124,B004,2025-02-05,3.7221,-4.83,
SEN_124,B004,2025-02-06,3.7291,-4.85,
SEN_124,B004,2025-02-07,3.6901,-2.3,
SEN_124,B004,2025-02-08,3.6469,-7.93,
SEN_124,B004,2025-02-09,3.6418,-0.67,
SEN_124,B004,2025-02-10,3.6366,-0.83,
SEN_124,B004,2025-02-11,3.5596,-7.23,
SEN_124,B004,2025-02-12,3.5587,-5.38,
SEN_124,B004,2025-02-13,3.5261,-9.2,
SEN_124,B004,2025-02-14,3.4654,-3.79,
SEN_124,B004,2025-02-15,3.4679,-8.27,
SEN_124,B004,2025-02-16,3.4245,1.22,
SEN_124,B004,2025-02-17,3.3899,-4.01,
SEN_124,B004,2025-02-18,3.3613,-4.29,
SEN_124,B004,2025-02-19,3.3948,-5.78,
SEN_124,B004,2025-02-20,3.2869,-4.68,
SEN_124,B004,2025-02-21,3.3132,-3.07,
SEN_124,B004,2025-02-22,3.2599,-2.97,
SEN_124,B004,2025-02-23,3.2185,-7.75,
SEN_124,B004,2025-02-24,3.2022,-5.57,
SEN_124,B004,2025-02-25,3.2073,-6.67,
SEN_124,B004,2025-02-26,3.182,-2.24,
SEN_124,B004,2025-02-27,3.1121,-7.37,
SEN_124,B004,2025-02-28,3.1129,-4.77,
SEN_124,B004,2025-03-01,3.0858,-2.79,
SEN_124,B004,2025-03-02,3.049,1.76,
SEN_124,B004,2025-03-03,3.0384,-0.58,
SEN_124,B004,2025-03-04,3.0182,-2.71,
SEN_124,B004,2025-03-05,2.9587,-5.3,
SEN_124,B004,2025-03-06,2.9207,-1.7,
SEN_124,B004,2025-03-07,2.9064,-1.47,
SEN_124,B004,2025-03-08,2.8968,1.55,
SEN_124,B004,2025-03-09,2.8765,1.36,
SEN_124,B004,2025-03-10,2.8741,-3.76,
SEN_124,B004,2025-03-11,2.8318,-2.12,
SEN_124,B004,2025-03-12,2.8018,-4.21,
SEN_124,B004,2025-03-13,2.7529,4.07,
SEN_124,B004,2025-03-14,2.7869,-6.61,
SEN_124,B004,2025-03-15,2.722,0.31,
SEN_124,B004,2025-03-16,2.7432,-8.26,
SEN_124,B004,2025-03-17,2.6854,-6.14,
SEN_124,B004,2025-03-18,2.6515,-2.71,
SEN_124,B004,2025-03-19,2.6512,-0.23,
SEN_124,B004,2025-03-20,2.613,-5.65,
SEN_124,B004,2025-03-21,2.6015,0.89,
SEN_124,B004,2025-03-22,2.5853,-1.16,
SEN_124,B004,2025-03-23,2.579,-8.26,
SEN_124,B004,2025-03-24,2.5797,0.22,
SEN_124,B004,2025-03-25,2.4586,-8.7,2025-03-25
SEN_125,B005,2025-06-09,3.9364,16.32,
SEN_125,B005,2025-06-10,3.9341,12.17,
SEN_125,B005,2025-06-11,3.9297,17.7,
SEN_125,B005,2025-06-12,3.9256,16.55,
SEN_125,B005,2025-06-13,3.9062,10.93,
SEN_125,B005,2025-06-14,3.8902,16.72,
SEN_125,B005,2025-06-15,3.8734,13.51,
SEN_125,B005,2025-06-16,3.8972,15.12,
SEN_125,B005,2025-06-17,3.8959,20.58,
SEN_125,B005,2025-06-18,3.8413,11.32,
SEN_125,B005,2025-06-19,3.8767,17.97,
SEN_125,B005,2025-06-20,3.8451,13.1,
SEN_125,B005,2025-06-21,3.8376,12.6,
SEN_125,B005,2025-06-22,3.8264,14.07,
SEN_125,B005,2025-06-23,3.7808,12.36,
SEN_125,B005,2025-06-24,3.8057,25.29,
SEN_125,B005,2025-06-25,3.8252,22.4,
SEN_125,B005,2025-06-26,3.7931,11.09,
SEN_125,B005,2025-06-27,3.7707,12.12,
SEN_125,B005,2025-06-28,3.736,10.35,
SEN_125,B005,2025-06-29,3.7475,13.44,
SEN_125,B005,2025-06-30,3.7285,16.12,
SEN_125,B005,2025-07-01,3.7629,18.45,
SEN_125,B005,2025-07-02,3.7298,18.82,
SEN_125,B005,2025-07-03,3.6934,19.02,
SEN_125,B005,2025-07-04,3.6891,20.86,
SEN_125,B005,2025-07-05,3.7194,22.66,
SEN_125,B005,2025-07-06,3.7071,19.67,
SEN_125,B005,2025-07-07,3.6704,17.99,
SEN_125,B005,2025-07-08,3.7122,15.17,
SEN_125,B005,2025-07-09,3.6459,18.31,
SEN_125,B005,2025-07-10,3.6662,19.55,
SEN_125,B005,2025-07-11,3.6325,17.01,
SEN_125,B005,2025-07-12,3.6605,20.21,
SEN_125,B005,2025-07-13,3.6342,18.97,
SEN_125,B005,2025-07-14,3.6336,15.65,
SEN_125,B005,2025-07-15,3.5898,16.1,
SEN_125,B005,2025-07-16,3.5858,21.38,
SEN_125,B005,2025-07-17,3.6239,12.31,
SEN_125,B005,2025-07-18,3.5812,12.77,
SEN_125,B005,2025-07-19,3.5658,14.71,
SEN_125,B005,2025-07-20,3.5696,24.67,
SEN_125,B005,2025-07-21,3.5787,19.08,
SEN_125,B005,2025-07-22,3.5758,16.06,
SEN_125,B005,2025-07-23,3.5607,19.13,
SEN_125,B005,2025-07-24,3.546,15.83,
SEN_125,B005,2025-07-25,3.5511,17.97,
SEN_125,B005,2025-07-26,3.5606,16.38,
SEN_125,B005,2025-07-27,3.5089,19.02,
SEN_125,B005,2025-07-28,3.5028,17.27,
SEN_125,B005,2025-07-29,3.5077,16.11,
SEN_125,B005,2025-07-30,3.5248,17.96,
SEN_125,B005,2025-07-31,3.4751,16.7,
SEN_125,B005,2025-08-01,3.5064,16.7,
SEN_125,B005,2025-08-02,3.4625,13.66,
SEN_125,B005,2025-08-03,3.4297,18.94,
SEN_125,B005,2025-08-04,3.4253,25.93,
SEN_125,B005,2025-08-05,3.4692,18.1,
SEN_125,B005,2025-08-06,3.4301,16.87,
SEN_125,B005,2025-08-07,3.4178,16.97,
SEN_125,B005,2025-08-08,3.4022,21.24,
SEN_125,B005,2025-08-09,3.4017,10.04,
SEN_125,B005,2025-08-10,3.398,18.19,
SEN_125,B005,2025-08-11,3.3686,17.45,
SEN_125,B005,2025-08-12,3.4129,17.26,
SEN_125,B005,2025-08-13,3.3825,17.87,
SEN_125,B005,2025-08-14,3.3555,14.9,
SEN_125,B005,2025-08-15,3.379,15.0,
SEN_125,B005,2025-08-16,3.3525,13.33,
SEN_125,B005,2025-08-17,3.3424,19.02,
SEN_125,B005,2025-08-18,3.2883,10.97,
SEN_125,B005,2025-08-19,3.3023,18.35,
SEN_125,B005,2025-08-20,3.3042,16.07,
SEN_125,B005,2025-08-21,3.2801,14.84,
SEN_125,B005,2025-08-22,3.2585,18.0,
SEN_125,B005,2025-08-23,3.2753,16.48,
SEN_125,B005,2025-08-24,3.3284,17.93,
SEN_125,B005,2025-08-25,3.2808,15.05,
SEN_125,B005,2025-08-26,3.276,18.66,
SEN_125,B005,2025-08-27,3.2857,17.36,
SEN_125,B005,2025-08-28,3.263,20.06,
SEN_125,B005,2025-08-29,3.243,13.76,
SEN_125,B005,2025-08-30,3.216,16.47,
SEN_125,B005,2025-08-31,3.2243,16.12,
SEN_125,B005,2025-09-01,3.2372,14.37,
SEN_125,B005,2025-09-02,3.2156,15.8,
SEN_125,B005,2025-09-03,3.1955,13.17,
SEN_125,B005,2025-09-04,3.1786,12.26,
SEN_125,B005,2025-09-05,3.1936,11.71,
SEN_125,B005,2025-09-06,3.1758,17.62,
SEN_125,B005,2025-09-07,3.1904,10.58,
SEN_125,B005,2025-09-08,3.1842,6.99,
SEN_125,B005,2025-09-09,3.1688,8.7,
SEN_125,B005,2025-09-10,3.1545,11.57,
SEN_125,B005,2025-09-11,3.1237,19.25,
SEN_125,B005,2025-09-12,3.1344,10.0,
SEN_125,B005,2025-09-13,3.1288,17.58,
SEN_125,B005,2025-09-14,3.121,13.13,
SEN_125,B005,2025-09-15,3.1136,9.99,
SEN_125,B005,2025-09-16,3.129,11.82,
SEN_125,B005,2025-09-17,3.0685,15.39,
SEN_125,B005,2025-09-18,3.0981,12.15,
SEN_125,B005,2025-09-19,3.0584,10.06,
SEN_125,B005,2025-09-20,3.0794,11.61,
SEN_125,B005,2025-09-21,3.0697,16.11,
SEN_125,B005,2025-09-22,3.0441,20.39,
SEN_125,B005,2025-09-23,3.0281,15.22,
SEN_125,B005,2025-09-24,3.07,17.83,
SEN_125,B005,2025-09-25,3.0007,15.13,
SEN_125,B005,2025-09-26,3.0117,15.11,
SEN_125,B005,2025-09-27,2.9917,14.36,
SEN_125,B005,2025-09-28,3.0064,13.81,
SEN_125,B005,2025-09-29,3.018,10.67,
SEN_125,B005,2025-09-30,2.9948,12.85,
SEN_125,B005,2025-10-01,3.0297,9.21,
SEN_125,B005,2025-10-02,2.9482,7.83,
SEN_125,B005,2025-10-03,2.9785,2.33,
SEN_125,B005,2025-10-04,2.9726,10.08,
SEN_125,B005,2025-10-05,2.9615,8.53,
SEN_125,B005,2025-10-06,2.9678,9.89,
SEN_125,B005,2025-10-07,2.9573,3.94,
SEN_125,B005,2025-10-08,2.9501,2.37,
SEN_125,B005,2025-10-09,2.9373,6.15,
SEN_125,B005,2025-10-10,2.9326,7.97,
SEN_125,B005,2025-10-11,2.9205,11.25,
SEN_125,B005,2025-10-12,2.9394,7.57,
SEN_125,B005,2025-10-13,2.9053,12.69,
SEN_125,B005,2025-10-14,2.8894,5.46,
SEN_125,B005,2025-10-15,2.8876,8.35,
SEN_125,B005,2025-10-16,2.9071,1.75,
SEN_125,B005,2025-10-17,2.9006,9.45,
SEN_125,B005,2025-10-18,2.8745,11.03,
SEN_125,B005,2025-10-19,2.8838,7.78,
SEN_125,B005,2025-10-20,2.8497,3.35,
SEN_125,B005,2025-10-21,2.8683,6.82,
SEN_125,B005,2025-10-22,2.8287,5.38,
SEN_125,B005,2025-10-23,2.8454,5.71,
SEN_125,B005,2025-10-24,2.8001,6.8,
SEN_125,B005,2025-10-25,2.825,3.24,
SEN_125,B005,2025-10-26,2.816,7.51,
SEN_125,B005,2025-10-27,2.8244,5.59,
SEN_125,B005,2025-10-28,2.8085,8.11,
SEN_125,B005,2025-10-29,2.827,8.11,
SEN_125,B005,2025-10-30,2.7798,3.93,
SEN_125,B005,2025-10-31,2.8066,5.99,
SEN_125,B005,2025-11-01,2.7589,0.88,
SEN_125,B005,2025-11-02,2.7701,1.68,
SEN_125,B005,2025-11-03,2.7537,5.59,
SEN_125,B005,2025-11-04,2.7364,-0.06,
SEN_125,B005,2025-11-05,2.7992,0.97,
SEN_125,B005,2025-11-06,2.7532,3.15,
SEN_125,B005,2025-11-07,2.7374,2.0,
SEN_125,B005,2025-11-08,2.7392,4.36,
SEN_125,B005,2025-11-09,2.7217,3.05,
SEN_125,B005,2025-11-10,2.7232,0.94,
SEN_125,B005,2025-11-11,2.7508,2.25,
SEN_125,B005,2025-11-12,2.6881,5.15,
SEN_125,B005,2025-11-13,2.6871,-1.51,
SEN_125,B005,2025-11-14,2.6794,-1.25,
SEN_125,B005,2025-11-15,2.6755,-0.91,
SEN_125,B005,2025-11-16,2.6785,1.05,
SEN_125,B005,2025-11-17,2.651,1.38,
SEN_125,B005,2025-11-18,2.6706,5.64,
SEN_125,B005,2025-11-19,2.6384,0.37,
SEN_125,B005,2025-11-20,2.6188,-2.4,
SEN_125,B005,2025-11-21,2.6621,5.14,
SEN_125,B005,2025-11-22,2.6641,0.25,
SEN_125,B005,2025-11-23,2.6345,3.85,
SEN_125,B005,2025-11-24,2.6364,4.59,
SEN_125,B005,2025-11-25,2.6129,2.46,
SEN_125,B005,2025-11-26,2.5792,1.68,
SEN_125,B005,2025-11-27,2.641,-0.4,
SEN_125,B005,2025-11-28,2.5617,-0.48,
SEN_125,B005,2025-11-29,2.5974,4.71,
SEN_125,B005,2025-11-30,2.583,2.91,
SEN_125,B005,2025-12-01,2.4512,-0.27,2025-12-01
SEN_126,B006,2025-06-09,4.1196,14.27,
SEN_126,B006,2025-06-10,4.0539,19.35,
SEN_126,B006,2025-06-11,4.0444,20.78,
SEN_126,B006,2025-06-12,4.0714,13.94,
SEN_126,B006,2025-06-13,4.0492,19.12,
SEN_126,B006,2025-06-14,4.0316,14.11,
SEN_126,B006,2025-06-15,4.0431,14.86,
SEN_126,B006,2025-06-16,4.0029,14.78,
SEN_126,B006,2025-06-17,3.9936,11.57,
SEN_126,B006,2025-06-18,3.9726,15.64,
SEN_126,B006,2025-06-19,4.0044,10.77,
SEN_126,B006,2025-06-20,3.9483,13.0,
SEN_126,B006,2025-06-21,3.9812,20.71,
SEN_126,B006,2025-06-22,3.9641,19.08,
SEN_126,B006,2025-06-23,3.9614,19.93,
SEN_126,B006,2025-06-24,3.9123,14.97,
SEN_126,B006,2025-06-25,3.9206,12.15,
SEN_126,B006,2025-06-26,3.8973,12.7,
SEN_126,B006,2025-06-27,3.9311,15.54,
SEN_126,B006,2025-06-28,3.8936,11.47,
SEN_126,B006,2025-06-29,3.8719,12.25,
SEN_126,B006,2025-06-30,3.856,18.79,
SEN_126,B006,2025-07-01,3.8657,17.21,
SEN_126,B006,2025-07-02,3.842,20.1,
SEN_126,B006,2025-07-03,3.8341,21.78,
SEN_126,B006,2025-07-04,3.8292,19.45,
SEN_126,B006,2025-07-05,3.8637,20.22,
SEN_126,B006,2025-07-06,3.8129,17.17,
SEN_126,B006,2025-07-07,3.7917,16.7,
SEN_126,B006,2025-07-08,3.7932,15.9,
SEN_126,B006,2025-07-09,3.7688,15.67,
SEN_126,B006,2025-07-10,3.8016,8.5,
SEN_126,B006,2025-07-11,3.7772,22.93,
SEN_126,B006,2025-07-12,3.7292,15.38,
SEN_126,B006,2025-07-13,3.7575,13.31,
SEN_126,B006,2025-07-14,3.7384,21.8,
SEN_126,B006,2025-07-15,3.7343,20.57,
SEN_126,B006,2025-07-16,3.736,15.69,
SEN_126,B006,2025-07-17,3.6863,20.84,
SEN_126,B006,2025-07-18,3.6936,20.42,
SEN_126,B006,2025-07-19,3.6948,17.22,
SEN_126,B006,2025-07-20,3.6953,19.08,
SEN_126,B006,2025-07-21,3.6793,15.45,
SEN_126,B006,2025-07-22,3.6549,14.52,
SEN_126,B006,2025-07-23,3.6684,17.66,
SEN_126,B006,2025-07-24,3.6343,18.03,
SEN_126,B006,2025-07-25,3.6216,22.28,
SEN_126,B006,2025-07-26,3.5833,16.59,
SEN_126,B006,2025-07-27,3.5926,17.35,
SEN_126,B006,2025-07-28,3.6069,17.25,
SEN_126,B006,2025-07-29,3.5763,14.74,
SEN_126,B006,2025-07-30,3.5733,13.2,
SEN_126,B006,2025-07-31,3.6171,15.17,
SEN_126,B006,2025-08-01,3.5918,22.51,
SEN_126,B006,2025-08-02,3.5522,14.12,
SEN_126,B006,2025-08-03,3.5834,14.39,
SEN_126,B006,2025-08-04,3.5163,20.49,
SEN_126,B006,2025-08-05,3.4986,19.11,
SEN_126,B006,2025-08-06,3.5156,17.59,
SEN_126,B006,2025-08-07,3.5298,20.22,
SEN_126,B006,2025-08-08,3.4965,18.06,
SEN_126,B006,2025-08-09,3.5231,8.29,
SEN_126,B006,2025-08-10,3.4849,16.03,
SEN_126,B006,2025-08-11,3.45,24.78,
SEN_126,B006,2025-08-12,3.4748,18.06,
SEN_126,B006,2025-08-13,3.4559,21.28,
SEN_126,B006,2025-08-14,3.4387,21.53,
SEN_126,B006,2025-08-15,3.4463,19.63,
SEN_126,B006,2025-08-16,3.4356,17.73,
SEN_126,B006,2025-08-17,3.4143,15.38,
SEN_126,B006,2025-08-18,3.4026,14.14,
SEN_126,B006,2025-08-19,3.411,21.41,
SEN_126,B006,2025-08-20,3.3619,18.92,
SEN_126,B006,2025-08-21,3.3838,18.96,
SEN_126,B006,2025-08-22,3.404,19.61,
SEN_126,B006,2025-08-23,3.3613,16.77,
SEN_126,B006,2025-08-24,3.3468,20.75,
SEN_126,B006,2025-08-25,3.3102,18.26,
SEN_126,B006,2025-08-26,3.3676,17.08,
SEN_126,B006,2025-08-27,3.3509,19.01,
SEN_126,B006,2025-08-28,3.3512,20.87,
SEN_126,B006,2025-08-29,3.3345,16.96,
SEN_126,B006,2025-08-30,3.3066,24.74,
SEN_126,B006,2025-08-31,3.2866,14.04,
SEN_126,B006,2025-09-01,3.2568,14.41,
SEN_126,B006,2025-09-02,3.2749,10.71,
SEN_126,B006,2025-09-03,3.3089,13.33,
SEN_126,B006,2025-09-04,3.2423,15.06,
SEN_126,B006,2025-09-05,3.2558,24.6,
SEN_126,B006,2025-09-06,3.2269,7.96,
SEN_126,B006,2025-09-07,3.2123,9.9,
SEN_126,B006,2025-09-08,3.1776,14.54,
SEN_126,B006,2025-09-09,3.2388,15.95,
SEN_126,B006,2025-09-10,3.2325,11.63,
SEN_126,B006,2025-09-11,3.1891,9.72,
SEN_126,B006,2025-09-12,3.1934,14.65,
SEN_126,B006,2025-09-13,3.1871,11.12,
SEN_126,B006,2025-09-14,3.2067,16.96,
SEN_126,B006,2025-09-15,3.1658,14.28,
SEN_126,B006,2025-09-16,3.1474,14.56,
SEN_126,B006,2025-09-17,3.1755,16.51,
SEN_126,B006,2025-09-18,3.1323,18.79,
SEN_126,B006,2025-09-19,3.1512,10.22,
SEN_126,B006,2025-09-20,3.152,12.18,
SEN_126,B006,2025-09-21,3.158,16.95,
SEN_126,B006,2025-09-22,3.1335,13.18,
SEN_126,B006,2025-09-23,3.1122,11.45,
SEN_126,B006,2025-09-24,3.0976,12.84,
SEN_126,B006,2025-09-25,3.0649,18.47,
SEN_126,B006,2025-09-26,3.0848,12.99,
SEN_126,B006,2025-09-27,3.0539,14.93,
SEN_126,B006,2025-09-28,3.0559,12.1,
SEN_126,B006,2025-09-29,3.0832,6.24,
SEN_126,B006,2025-09-30,3.0199,8.59,
SEN_126,B006,2025-10-01,3.0374,9.84,
SEN_126,B006,2025-10-02,3.0306,6.1,
SEN_126,B006,2025-10-03,3.0173,10.22,
SEN_126,B006,2025-10-04,2.9977,8.79,
SEN_126,B006,2025-10-05,3.0308,7.99,
SEN_126,B006,2025-10-06,2.974,11.22,
SEN_126,B006,2025-10-07,3.0291,6.11,
SEN_126,B006,2025-10-08,2.9854,9.77,
SEN_126,B006,2025-10-09,2.9876,7.01,
SEN_126,B006,2025-10-10,2.9849,5.88,
SEN_126,B006,2025-10-11,2.944,8.47,
SEN_126,B006,2025-10-12,2.9495,5.53,
SEN_126,B006,2025-10-13,2.9564,6.23,
SEN_126,B006,2025-10-14,2.9289,7.54,
SEN_126,B006,2025-10-15,2.9358,11.02,
SEN_126,B006,2025-10-16,2.9569,11.39,
SEN_126,B006,2025-10-17,2.9108,3.82,
SEN_126,B006,2025-10-18,2.9193,5.75,
SEN_126,B006,2025-10-19,2.9084,9.18,
SEN_126,B006,2025-10-20,2.931,5.35,
SEN_126,B006,2025-10-21,2.9053,5.68,
SEN_126,B006,2025-10-22,2.8817,6.89,
SEN_126,B006,2025-10-23,2.9064,9.02,
SEN_126,B006,2025-10-24,2.8583,7.91,
SEN_126,B006,2025-10-25,2.8706,11.44,
SEN_126,B006,2025-10-26,2.8738,7.51,
SEN_126,B006,2025-10-27,2.8951,7.97,
SEN_126,B006,2025-10-28,2.8616,7.01,
SEN_126,B006,2025-10-29,2.84,8.33,
SEN_126,B006,2025-10-30,2.8168,5.91,
SEN_126,B006,2025-10-31,2.7992,8.49,
SEN_126,B006,2025-11-01,2.8096,0.27,
SEN_126,B006,2025-11-02,2.8037,5.72,
SEN_126,B006,2025-11-03,2.7736,2.19,
SEN_126,B006,2025-11-04,2.8097,7.09,
SEN_126,B006,2025-11-05,2.7513,5.66,
SEN_126,B006,2025-11-06,2.7544,3.05,
SEN_126,B006,2025-11-07,2.7724,4.31,
SEN_126,B006,2025-11-08,2.7445,3.56,
SEN_126,B006,2025-11-09,2.7389,-1.12,
SEN_126,B006,2025-11-10,2.7398,2.92,
SEN_126,B006,2025-11-11,2.717,2.76,
SEN_126,B006,2025-11-12,2.7583,1.98,
SEN_126,B006,2025-11-13,2.7313,3.0,
SEN_126,B006,2025-11-14,2.7061,3.21,
SEN_126,B006,2025-11-15,2.7164,6.9,
SEN_126,B006,2025-11-16,2.716,2.53,
SEN_126,B006,2025-11-17,2.6704,4.82,
SEN_126,B006,2025-11-18,2.733,2.17,
SEN_126,B006,2025-11-19,2.6793,6.97,
SEN_126,B006,2025-11-20,2.6679,4.18,
SEN_126,B006,2025-11-21,2.6584,3.06,
SEN_126,B006,2025-11-22,2.6488,0.57,
SEN_126,B006,2025-11-23,2.6441,7.05,
SEN_126,B006,2025-11-24,2.6383,5.43,
SEN_126,B006,2025-11-25,2.6478,0.36,
SEN_126,B006,2025-11-26,2.6465,-1.9,
SEN_126,B006,2025-11-27,2.6154,1.59,
SEN_126,B006,2025-11-28,2.659,-0.3,
SEN_126,B006,2025-11-29,2.6113,1.9,
SEN_126,B006,2025-11-30,2.5893,4.62,
SEN_126,B006,2025-12-01,2.4278,0.4,2025-12-01
SEN_127,B007,2025-03-14,3.8979,-2.76,
SEN_127,B007,2025-03-15,3.9093,-5.71,
SEN_127,B007,2025-03-16,3.9174,-2.87,
SEN_127,B007,2025-03-17,3.8843,0.49,
SEN_127,B007,2025-03-18,3.8447,-1.5,
SEN_127,B007,2025-03-19,3.8709,-0.91,
SEN_127,B007,2025-03-20,3.8465,-0.14,
SEN_127,B007,2025-03-21,3.8367,-3.89,
SEN_127,B007,2025-03-22,3.8381,1.3,
SEN_127,B007,2025-03-23,3.8353,-7.49,
SEN_127,B007,2025-03-24,3.834,-4.39,
SEN_127,B007,2025-03-25,3.8272,-1.38,
SEN_127,B007,2025-03-26,3.8111,0.12,
SEN_127,B007,2025-03-27,3.7987,0.4,
SEN_127,B007,2025-03-28,3.7497,-5.08,
SEN_127,B007,2025-03-29,3.7773,-5.49,
SEN_127,B007,2025-03-30,3.7525,-9.67,
SEN_127,B007,2025-03-31,3.7674,-3.8,
SEN_127,B007,2025-04-01,3.7488,4.65,
SEN_127,B007,2025-04-02,3.7458,8.95,
SEN_127,B007,2025-04-03,3.7293,4.24,
SEN_127,B007,2025-04-04,3.7239,5.86,
SEN_127,B007,2025-04-05,3.7511,4.02,
SEN_127,B007,2025-04-06,3.7046,5.15,
SEN_127,B007,2025-04-07,3.7091,2.01,
SEN_127,B007,2025-04-08,3.6893,3.32,
SEN_127,B007,2025-04-09,3.6922,2.45,
SEN_127,B007,2025-04-10,3.6881,1.09,
SEN_127,B007,2025-04-11,3.6858,3.36,
SEN_127,B007,2025-04-12,3.6651,6.46,
SEN_127,B007,2025-04-13,3.6859,7.54,
SEN_127,B007,2025-04-14,3.6202,8.81,
SEN_127,B007,2025-04-15,3.6284,3.18,
SEN_127,B007,2025-04-16,3.6193,6.92,
SEN_127,B007,2025-04-17,3.6068,3.32,
SEN_127,B007,2025-04-18,3.6259,5.9,
SEN_127,B007,2025-04-19,3.5947,1.37,
SEN_127,B007,2025-04-20,3.5489,-0.69,
SEN_127,B007,2025-04-21,3.5949,6.45,
SEN_127,B007,2025-04-22,3.6121,5.52,
SEN_127,B007,2025-04-23,3.5306,-0.03,
SEN_127,B007,2025-04-24,3.5217,1.63,
SEN_127,B007,2025-04-25,3.5676,3.16,
SEN_127,B007,2025-04-26,3.5684,5.89,
SEN_127,B007,2025-04-27,3.5317,6.11,
SEN_127,B007,2025-04-28,3.5404,3.42,
SEN_127,B007,2025-04-29,3.4601,0.41,
SEN_127,B007,2025-04-30,3.5203,6.17,
SEN_127,B007,2025-05-01,3.5215,15.71,
SEN_127,B007,2025-05-02,3.4933,11.93,
SEN_127,B007,2025-05-03,3.486,8.57,
SEN_127,B007,2025-05-04,3.4929,13.87,
SEN_127,B007,2025-05-05,3.4778,13.8,
SEN_127,B007,2025-05-06,3.491,8.3,
SEN_127,B007,2025-05-07,3.4636,14.21,
SEN_127,B007,2025-05-08,3.462,12.67,
SEN_127,B007,2025-05-09,3.4389,9.59,
SEN_127,B007,2025-05-10,3.431,8.27,
SEN_127,B007,2025-05-11,3.4452,14.09,
SEN_127,B007,2025-05-12,3.4398,12.68,
SEN_127,B007,2025-05-13,3.3893,9.9,
SEN_127,B007,2025-05-14,3.4035,10.53,
SEN_127,B007,2025-05-15,3.4075,13.03,
SEN_127,B007,2025-05-16,3.3492,14.03,
SEN_127,B007,2025-05-17,3.38,8.61,
SEN_127,B007,2025-05-18,3.416,12.44,
SEN_127,B007,2025-05-19,3.3522,8.07,
SEN_127,B007,2025-05-20,3.3438,9.73,
SEN_127,B007,2025-05-21,3.352,8.34,
SEN_127,B007,2025-05-22,3.3458,13.95,
SEN_127,B007,2025-05-23,3.3319,8.42,
SEN_127,B007,2025-05-24,3.3478,7.88,
SEN_127,B007,2025-05-25,3.2887,15.41,
SEN_127,B007,2025-05-26,3.2975,11.69,
SEN_127,B007,2025-05-27,3.3038,11.19,
SEN_127,B007,2025-05-28,3.3221,6.98,
SEN_127,B007,2025-05-29,3.281,10.54,
SEN_127,B007,2025-05-30,3.2655,11.35,
SEN_127,B007,2025-05-31,3.2387,10.45,
SEN_127,B007,2025-06-01,3.2486,8.93,
SEN_127,B007,2025-06-02,3.2254,14.4,
SEN_127,B007,2025-06-03,3.2424,14.51,
SEN_127,B007,2025-06-04,3.2579,15.82,
SEN_127,B007,2025-06-05,3.2468,21.14,
SEN_127,B007,2025-06-06,3.2442,13.05,
SEN_127,B007,2025-06-07,3.2011,20.2,
SEN_127,B007,2025-06-08,3.1877,12.81,
SEN_127,B007,2025-06-09,3.2163,14.31,
SEN_127,B007,2025-06-10,3.2193,20.45,
SEN_127,B007,2025-06-11,3.1951,17.16,
SEN_127,B007,2025-06-12,3.1959,17.17,
SEN_127,B007,2025-06-13,3.1792,19.91,
SEN_127,B007,2025-06-14,3.1642,16.79,
SEN_127,B007,2025-06-15,3.16,16.34,
SEN_127,B007,2025-06-16,3.1754,12.43,
